Make,Model,ID,disp,type,horse,cyl,gears,lockup,drive,weight,axleratio,nvratio,THC,CO,CO2,NOx,mpg
Ferrari,F12 Special Series,180311_F152VS,6.3,Car,764,12,7,N,R,4000,4.37,37.3,0.03,0.376,441.092,0.006,20.1
Ferrari,F12 Special Series,180311_F152VS,6.3,Car,764,12,7,N,R,4000,4.37,37.3,0.034,0.474,650.776,0.023,13.6
Ferrari,F12 Special Series,180311_F152VS,6.3,Car,764,12,7,N,R,4000,4.37,37.3,0.033,0.402,437.401,0.005,20.3
Ferrari,GTC4Lusso,205549,6.3,Car,680,12,7,N,R,4750,3.88,29.9,0.02609,0.53691,641.1826,0.00922,13.8
Ferrari,GTC4Lusso,205549,6.3,Car,680,12,7,N,R,4750,3.88,29.9,0.00108,0.1455,389.82737,0.00341,22.7
Ferrari,GTC4Lusso,205549,6.3,Car,680,12,7,N,R,4750,3.88,29.9,0.03249,0.47902,609.34467,0.01202,14.5
Ferrari,GTC4Lusso,205549,6.3,Car,680,12,7,N,R,4750,3.88,29.9,0.00147,0.1504,389.80168,0.0059,22.7
Ferrari,GTC4Lusso,205549,6.3,Car,680,12,7,N,R,4750,3.88,29.9,0.02999,0.56415,655.04498,0.00958,13.5
Ferrari,GTC4Lusso,205549,6.3,Car,680,12,7,N,R,4750,3.88,29.9,0.00127,0.15397,392.02092,0.0054,22.6
Ferrari,GTC4Lusso,205549,6.3,Car,680,12,7,N,R,4750,3.88,29.9,0.0266,0.50268,607.19712,0.00869,14.6
Ferrari,GTC4Lusso,205549,6.3,Car,680,12,7,N,R,4750,3.88,29.9,0.0017,0.28808,393.92069,0.00832,22.5
Ferrari,LaFerrari Aperta,197389,6.3,Car,946,12,7,N,R,4250,5.67,37.5,0.00015,0.4616,427.832,0.0041,20.7
Ferrari,LaFerrari Aperta,197389,6.3,Car,946,12,7,N,R,4250,5.67,37.5,0.0193,0.3788,660.322,0.0232,13.4
Ferrari,LaFerrari Aperta,197389,6.3,Car,946,12,7,N,R,4250,5.67,37.5,0.0193,0.3936,571.049,0.0182,15.6
Ferrari,LaFerrari Aperta,197389,6.3,Car,946,12,7,N,R,4250,5.67,37.5,0.0019,0.4696,422.834,0.005,21.1
Ferrari,LaFerrari Aperta,197389,6.3,Car,946,12,7,N,R,4250,5.67,37.5,0.0254,0.3189,688.6009,0.0355,13
Ferrari,LaFerrari Aperta,197389,6.3,Car,946,12,7,N,R,4250,5.67,37.5,0.00138,0.6205,426.7168,0.0043,20.7
Ferrari,LaFerrari Aperta,197389,6.3,Car,946,12,7,N,R,4250,5.67,37.5,0.0219,0.515,606.282,0.0261,14.7
Ferrari,LaFerrari Aperta,197389,6.3,Car,946,12,7,N,R,4250,5.67,37.5,0.0043,0.5461,427.5849,0.0061,20.8
Ford,C-Max (HEV),HL100002,2,Car,141,4,1,N,F,4000,2.57,34.5,0.0117447,0.3106439,152.7182648,0.0028113,58
Ford,C-Max (HEV),HL100002,2,Car,141,4,1,N,F,4000,2.57,34.5,0.0009855,0.0208822,158.0294997,0.0011876,56.3
Ford,C-Max Energi (PHEV),HL100018,2,Car,141,4,1,N,F,4250,2.91,39.1,0.0208172,0.507392,156.042,0.0024364,56.5
Ford,C-Max Energi (PHEV),HL100018,2,Car,141,4,1,N,F,4250,2.91,39.1,0.0042152,0.0759692,158.295,0.0200063,56
Ford,Escape,HUA00023,2,Truck,245,4,6,Y,F,4000,3.07,29.3,0.0236405,0.712787,341.318,0.0037479,26
Ford,Escape,HUA00023,2,Truck,245,4,6,Y,F,4000,3.07,29.3,0.0068488,0.2278,230.845,0.0011106,38.5
Ford,Escape,HUA00053,2,Truck,245,4,6,Y,F,4000,3.07,29.3,0.0004684,0.123195,212.413,0.002039,42
Ford,Escape,HUA00053,2,Truck,245,4,6,Y,F,4000,3.07,29.3,0.0206094,0.561555,314.579,0.0065295,28.2
Ford,Escape AWD,HUA00056,1.5,Truck,180,4,6,Y,F,4000,3.51,33.5,0.0107337,0.625483,318.336,0.007985,27.9
Ford,Escape AWD,HUA00056,1.5,Truck,180,4,6,Y,F,4000,3.51,33.5,0.0144588,0.187022,216.58,0.0039083,41
Ford,Escape FWD,HUA00004,2.5,Truck,168,4,6,Y,F,3875,3.51,33.5,0.0146238,0.377113,330.613,0.0045766,26.9
Ford,Escape FWD,HUA00004,2.5,Truck,168,4,6,Y,F,3875,3.51,33.5,0.027911,0.49271,319.068,0.0035083,19.6
Ford,Escape FWD,HUA00004,2.5,Truck,168,4,6,Y,F,3875,3.51,33.5,0.0041149,0.0450574,214.136,0.0044077,41.6
Ford,Escape FWD,HUA00004,2.5,Truck,168,4,6,Y,F,3875,3.51,33.5,0.0085843,0.162672,202.53,0.0078377,30.9
Ford,Escape FWD,HUA00006,1.5,Truck,180,4,6,Y,F,3875,3.21,30.6,0.0174399,0.760412,300.332,0.0054434,29.6
Ford,Escape FWD,HUA00006,1.5,Truck,180,4,6,Y,F,3875,3.21,30.6,0.0014651,0.077106,202.794,0.002472,43.8
Ford,Expedition 4x4,FEF00031,3.5,Truck,365,6,6,Y,R,6500,3.31,24.8,0.0318835,0.671991,486.871,0.0080404,18.2
Ford,Expedition 4x4,FEF00031,3.5,Truck,365,6,6,Y,R,6500,3.31,24.8,0.0491058,0.457357,313.727,0.0128343,28.2
Ford,Expedition 4x4,FEF00031,3.5,Truck,365,6,6,Y,R,6500,3.31,24.9,0.0330142,0.580394,498.452,0.0066852,17.8
Ford,Expedition 4x4,FEF00031,3.5,Truck,365,6,6,Y,R,6500,3.31,24.9,0.0353977,0.358555,328.879,0.0077984,27
Ford,Expedition 4x4,FEF00031,3.5,Truck,365,6,6,Y,R,6500,3.31,24.9,0.0395672,0.3327436,317.4377377,0.0110543,28
Ford,Expedition 4x4,FEF00031,3.5,Truck,365,6,6,Y,R,6500,3.31,24.9,0.033883,0.4116547,495.9889034,0.0082899,17.9
Ford,Expedition EL 4x2,FEF00035,3.5,Truck,365,6,6,Y,R,6500,3.73,27.9,0.0353937,0.741684,500.198,0.0109297,17.7
Ford,Expedition EL 4x2,FEF00035,3.5,Truck,365,6,6,Y,R,6500,3.73,27.9,0.0208367,0.141142,319.515,0.0048434,27.7
Ford,Expedition EL 4x2,FEF00035,3.5,Truck,365,6,6,Y,R,6500,3.73,28.1,0.0233336,0.307774,479.541,0.0138176,18.5
Ford,Expedition EL 4x2,FEF00035,3.5,Truck,365,6,6,Y,R,6500,3.73,28.1,0.0148998,0.0690141,319.007,0.0056308,27.8
Ford,Expedition EL 4x4,FEF00034,3.5,Truck,365,6,6,Y,R,6500,3.73,28.1,0.0334866,0.507888,497.25,0.007168,17.8
Ford,Expedition EL 4x4,FEF00034,3.5,Truck,365,6,6,Y,R,6500,3.73,28.1,0.0226263,0.146214,330.457,0.0041354,26.9
Ford,Explorer AWD,GGA00066,2.3,Truck,275,4,6,Y,A,5000,3.51,30.8,0.0005487,0.0109957,247.218,0.0023182,36
Ford,Explorer AWD,GGA00066,2.3,Truck,275,4,6,Y,A,5000,3.51,30.8,0.0169972,0.698404,394.307,0.0049428,22.5
Ford,"Explorer Police FFV, AWD",GGA00067,3.5,Truck,290,6,6,Y,A,5000,3.65,31.8,0.007129,0.261999,267.8652,0.004906,23.2
Ford,"Explorer Police FFV, AWD",GGA00067,3.5,Truck,290,6,6,Y,A,5000,3.65,31.8,0.01738,0.600329,417.7449,0.004004,14.9
Ford,"Explorer Police FFV, AWD",GGA00067,3.5,Truck,290,6,6,Y,A,5000,3.65,31.8,0.013101,0.25112,281.975,0.0037531,31.4
Ford,"Explorer Police FFV, AWD",GGA00067,3.5,Truck,290,6,6,Y,A,5000,3.65,31.8,0.0367368,1.02069,434.689,0.0093795,20.3
Ford,"Explorer Police FFV, FWD",GGA00064,3.5,Truck,290,6,6,Y,A,4750,3.39,29.6,0.024567,0.582865,395.13,0.003376,15.7
Ford,"Explorer Police FFV, FWD",GGA00064,3.5,Truck,290,6,6,Y,A,4750,3.39,29.6,0.006893,0.319366,243.7801,0.006471,25.5
Ford,"Explorer Police FFV, FWD",GGA00064,3.5,Truck,290,6,6,Y,A,4750,3.39,29.6,0.0390824,0.981913,419.358,0.0117282,21.1
Ford,"Explorer Police FFV, FWD",GGA00064,3.5,Truck,290,6,6,Y,A,4750,3.39,29.6,0.0134304,0.283827,259.811,0.005331,34.1
Ford,F-150,HFA00062,3.5,Truck,450,6,10,Y,R,6000,4.1,26.4,0.0487111,0.486125,360.024,0.0321412,24.5
Ford,F-150,HFA00062,3.5,Truck,450,6,10,Y,R,6000,4.1,26.4,0.0349283,0.755612,474.639,0.0225122,18.6
Ford,F-150,HKC00005,3.5,Truck,375,6,10,Y,R,5000,3.15,22.8,0.0090679,0.0568157,255.536,0.0034361,34.6
Ford,F-150,HKC00005,3.5,Truck,375,6,10,Y,R,5000,3.15,22.8,0.0289788,0.453232,382.964,0.0262281,23.1
Ford,F-150,HKC00006,3.5,Truck,375,6,10,Y,R,4750,3.15,22.8,0.0039872,0.0545299,252.314,0.0011952,35.1
Ford,F-150,HKC00006,3.5,Truck,375,6,10,Y,R,4750,3.15,22.8,0.0238806,0.510812,373.599,0.0242482,23.6
Ford,F-150,HKC00007,3.5,Truck,375,6,10,Y,R,5250,3.31,22.8,0.0020723,0.0360426,278.3969977,0.0025127,32
Ford,F-150,HKC00007,3.5,Truck,375,6,10,Y,R,5250,3.31,22.8,0.0340316,0.8713923,411.8354529,0.0205697,21.5
Ford,F-150,HKC00009,3.5,Truck,375,6,10,Y,R,5500,3.31,22.8,0.0196161,0.100852,280.379,0.0069746,31.6
Ford,F-150,HKC00009,3.5,Truck,375,6,10,Y,R,5500,3.31,22.8,0.0262556,0.300309,415.31,0.0274388,21.3
Ford,F-150,HKC00009,3.5,Truck,375,6,10,Y,R,5250,3.31,22.8,0.0284634,0.669296,403.698,0.0268115,21.9
Ford,F-150,HKC00009,3.5,Truck,375,6,10,Y,R,5250,3.31,22.8,0.0211277,0.125565,270.008,0.0085244,32.8
Ford,F-150 FFV 4X2,FFA00003,3.5,Truck,282,6,6,Y,R,4750,3.55,28,0.02319,0.19901,377.4905,0.00428,16.4
Ford,F-150 FFV 4X2,FFA00003,3.5,Truck,282,6,6,Y,R,4750,3.55,28,0.020732,0.29873,396.768,0.0086019,22.3
Ford,F-150 FFV 4X2,FFA00003,3.5,Truck,282,6,6,Y,R,4750,3.55,28,0,0.01612,247.0423,0.00302,25.1
Ford,F-150 FFV 4X2,FFA00003,3.5,Truck,282,6,6,Y,R,4750,3.55,28,0.0025423,0.014286,261.065,0.0026858,34
Ford,F-150 FFV 4X2,FFA00004,3.5,Truck,282,6,6,Y,R,4250,3.55,30,0,0.01514,259.622,0.0019699,34.2
Ford,F-150 FFV 4X2,FFA00004,3.5,Truck,282,6,6,Y,R,4250,3.55,30,0.02606,0.24914,364.012,0.0043,17
Ford,F-150 FFV 4X2,FFA00004,3.5,Truck,282,6,6,Y,R,4250,3.55,30,0.0318898,0.416214,384.329,0.0053211,23.1
Ford,F-150 FFV 4X2,FFA00004,3.5,Truck,282,6,6,Y,R,4250,3.55,30,0,0.02623,250.2653,0.00242,24.8
Ford,F-150 FFV 4X4,FFA00010,3.5,Truck,282,6,6,Y,R,4500,3.73,28.4,0,0.02016,267.0792,0.00295,23.2
Ford,F-150 FFV 4X4,FFA00010,3.5,Truck,282,6,6,Y,R,4500,3.73,28.4,0.03349,0.386,386.3671,0.00398,16
Ford,F-150 FFV 4X4,FFA00010,3.5,Truck,282,6,6,Y,R,4500,3.73,28.4,0.045624,0.4852898,416.20052,0.0062435,21.4
Ford,F-150 FFV 4X4,FFA00010,3.5,Truck,282,6,6,Y,R,4500,3.73,28.4,0.0056558,0.0005914,285.6249772,0.0036254,31.2
Ford,F-150 Super Cab Max,FFC1-2.7-F-545,2.7,Truck,325,6,6,Y,R,5250,3.73,27.9,0.0535697,0.7530559,437.459194,0.0192318,20.4
Ford,F-150 Super Cab Max,FFC1-2.7-F-545,2.7,Truck,325,6,6,Y,R,5250,3.73,27.9,0.0776712,1.0318957,314.819116,0.0078804,28.2
Ford,F-150 Super Cab Max,FFC1-2.7-J-546,2.7,Truck,325,6,6,Y,R,5250,3.73,27.9,0,0.137579,315.584,0.0022721,28.1
Ford,F-150 Super Cab Max,FFC1-2.7-J-546,2.7,Truck,325,6,6,Y,R,5250,3.73,27.9,0.0632804,1.264,427.531,0.007771,20.7
Ford,F150 4X4 Super Crew,FFA00013,2.7,Truck,325,6,6,Y,P,5250,3.55,26.6,0.0148443,0.222975,274.355,0.0025027,32.4
Ford,F150 4X4 Super Crew,FFA00013,2.7,Truck,325,6,6,Y,P,5250,3.55,26.6,0.0288131,0.373042,394.094,0.0111151,22.5
Ford,F150 FFV 4X2,FFA00009,5,Truck,385,8,6,Y,R,4750,3.31,26.1,0.0480564,0.82609,449.71,0.0112803,19.7
Ford,F150 FFV 4X2,FFA00009,5,Truck,385,8,6,Y,R,4750,3.31,26.1,0.0023353,0.0167915,288.43,0.0060109,30.8
Ford,F150 FFV 4X2,FFA00009,5,Truck,385,8,6,Y,R,4750,3.31,26.1,0.0496,0.1975,435.2212,0.0262,14.2
Ford,F150 FFV 4X2,FFA00009,5,Truck,385,8,6,Y,R,4750,3.31,26.1,0.0047,0.0165,271.6875,0.0062,22.8
Ford,F150 FFV 4X2,FFA00009,5,Truck,385,8,6,Y,R,5000,3.31,26.1,0.0296937,0.523483,468.016,0.0142112,18.9
Ford,F150 FFV 4X2,FFA00009,5,Truck,385,8,6,Y,R,5000,3.31,26.1,0.00207,0.01591,271.0894,0.00403,22.9
Ford,F150 FFV 4X2,FFA00009,5,Truck,385,8,6,Y,R,5000,3.31,26.1,0.0021586,0.0196777,286.906,0.0062858,31
Ford,F150 FFV 4X2,FFA00009,5,Truck,385,8,6,Y,R,5000,3.31,26.1,0.05302,0.24236,436.6978,0.01616,14.2
Ford,F150 FFV 4X2,FFA00009,5,Truck,385,8,6,Y,R,5000,3.31,26,0.0419435,0.896645,476.515,0.0148739,18.6
Ford,F150 FFV 4X2,FFA00009,5,Truck,385,8,6,Y,R,5000,3.31,26,0.04709,0.20436,436.8153,0.0253,14.2
Ford,F150 FFV 4X2,FFA00009,5,Truck,385,8,6,Y,R,5000,3.31,26,0.00217,0.02264,271.8447,0.0056,22.8
Ford,F150 FFV 4X2,FFA00009,5,Truck,385,8,6,Y,R,5000,3.31,26,0.0015327,0.0153709,286.306,0.0070285,31.1
Ford,F150 FFV 4X4,FFA00048,5,Truck,385,8,6,Y,R,5250,3.31,24.8,0.0344928,0.726044,484.186,0.0090511,18.3
Ford,F150 FFV 4X4,FFA00048,5,Truck,385,8,6,Y,R,5250,3.31,24.8,0.0005699,0.0165455,306.406,0.005279,29
Ford,F150 FFV 4X4,FFA00048,5,Truck,385,8,6,Y,R,5250,3.31,24.8,0.0399,0.2774,460.366,0.0163,13.5
Ford,F150 FFV 4X4,FFA00048,5,Truck,385,8,6,Y,R,5250,3.31,24.8,0.003,0.0214,286.3655,0.0073,21.7
Ford,FIESTA,EM100006,1.6,Car,120,4,5,N,F,2875,4.07,45.3,0.009,0.299,174.5,0.002,51.1
Ford,FIESTA,EM100006,1.6,Car,120,4,5,N,F,2875,4.07,45.3,0.02262,0.60656,248.44,0.00547,35.8
Ford,FIESTA SFE,EM103803,1,Car,120,3,5,N,F,2875,3.61,36.4,0.0322555,1.33556,211.616,0.0200807,41.5
Ford,FIESTA SFE,EM103803,1,Car,120,3,5,N,F,2875,3.61,36.4,0.0151067,0.828796,143.701,0.0195093,61.1
Ford,FIESTA SFE,EM103803,1,Car,120,3,5,N,F,2875,3.61,36.4,0.0299023,1.2631,213.643,0.0117129,41.1
Ford,Focus,FL200022,2,Car,160,4,5,N,F,3375,3.82,42,0.0085264,0.26656,267.299,0.0301461,23.5
Ford,Focus,FL200022,2,Car,160,4,5,N,F,3375,3.82,42,0.0115348,1.08883,276.306,0.0104953,32.1
Ford,Focus,FL200022,2,Car,160,4,5,N,F,3375,3.82,42,0.0156201,0.896971,180.47,0.0140835,49.1
Ford,Focus,FL200022,2,Car,160,4,5,N,F,3375,3.82,42,0.0075462,0.392002,172.62,0.0073329,36.1
Ford,Fusion,HR100055,2,Car,240,4,6,Y,F,3875,3.21,31.6,0.0215413,0.629934,333.685,0.0048549,26.6
Ford,Fusion,HR100055,2,Car,240,4,6,Y,F,3875,3.21,31.6,0.0065633,0.166579,198.525,0.0011814,44.7
Ford,Fusion (HEV),HR100051,2,Car,141,4,1,N,F,4000,2.57,33.9,0.0189255,0.421678,141.515,0.0014961,62.4
Ford,Fusion (HEV),HR100051,2,Car,141,4,1,N,F,4000,2.57,33.9,0.0006463,0.0516282,142.377,0.0000605,62.7
Ford,Fusion (HEV),HR100058,2,Car,141,4,1,N,F,4250,2.57,33.5,0.0142662,0.411466,160.337,0.0016792,55.4
Ford,Fusion (HEV),HR100058,2,Car,141,4,1,N,F,4250,2.57,33.5,0.000732,0.0883421,157.091,0.0000503,56.7
Ford,Fusion (PHEV),HR100040,2,Car,141,4,1,N,F,4250,2.91,38.4,0.0043353,0.0741485,144.963,0.032383,61.3
Ford,Fusion (PHEV),HR100040,2,Car,141,4,1,N,F,4250,2.91,38.4,0.0208552,0.492155,148.053,0.002296,59.8
Ford,GT,HS105006,3.5,Car,600,6,7,Y,R,3625,3.61,29.8,0.0304462,0.655954,589.709,0.0161143,15.1
Ford,GT,HS105006,3.5,Car,600,6,7,Y,R,3625,3.61,29.8,0.0168369,0.0348621,338.902,0.0053714,26.3
Ford,GT,HS105006,3.5,Car,600,6,7,Y,R,3625,3.61,29.8,0.0176655,0.408876,682.257,0.018322,12.9
Ford,GT,HS105006,3.5,Car,600,6,7,Y,R,3625,3.61,29.8,0.019585,0.0601439,386.693,0.0056735,22.7
Ford,MKZ,HR600087,3,Car,393,6,6,Y,F,4500,2.77,26.7,0.0033783,0.0336527,230.684673,0.0016514,38.5
Ford,MKZ,HR600087,3,Car,393,6,6,Y,F,4500,2.77,26.7,0.0140028,0.1124697,404.1401948,0.0184945,22
Ford,MKZ,HR600088,3,Car,393,6,6,Y,F,4500,3.16,30.5,0.0109998,0.223573,424.328,0.0161544,21
Ford,MKZ,HR600088,3,Car,393,6,6,Y,F,4500,3.16,30.5,0.0054546,0.063805,246.123,0.0015776,36.2
Ford,Mustang,F5299198,5,Car,420,8,6,Y,R,4250,3.15,27.8,0.0022115,0.0397037,263.098,0.0180674,33.8
Ford,Mustang,F5299198,5,Car,420,8,6,Y,R,4250,3.15,27.8,0.0227831,0.357206,456.929,0.0047405,19.4
Ford,Mustang,F5299198,5,Car,420,8,6,Y,R,4250,3.15,28,0.0433823,0.558463,463.3351549,0.0080029,19.2
Ford,Mustang,F5299198,5,Car,420,8,6,Y,R,4250,3.15,28,0.0131358,0.056618,267.7745826,0.0096789,33.3
Ford,Mustang,F5299198,5,Car,420,8,6,Y,R,4250,3.55,28,0.0009576,0.0495155,275.756,0.0210972,32.3
Ford,Mustang,F5299198,5,Car,420,8,6,Y,R,4250,3.55,28,0.0296535,0.402315,470.249,0.0096208,18.9
Ford,Mustang,F5299297,5,Car,420,8,6,Y,R,4250,3.55,31.5,0.0285871,0.562149,479.84,0.0043961,18.5
Ford,Mustang,F5299297,5,Car,420,8,6,Y,R,4250,3.55,31.5,0.0015307,0.0440759,284.021,0.0029245,31.3
Ford,Mustang,FZG1-2.3-F-557,2.3,Car,310,4,6,Y,R,4000,3.31,29.4,0.026762,0.331806,354.454,0.0337827,25.1
Ford,Mustang,FZG1-2.3-F-557,2.3,Car,310,4,6,Y,R,4000,3.31,29.4,0,0.040567,220.258,0.002911,40.5
Ford,Mustang,FZG2-5.2-J-731,5.2,Car,526,8,6,N,R,4000,3.73,30.9,0.0306582,0.790635,528.212,0.0058993,16.8
Ford,Mustang,FZG2-5.2-J-731,5.2,Car,526,8,6,N,R,4000,3.73,30.9,0.0061299,0.156657,307.835,0.0026807,28.8
Ford,Police Interceptor Utility,GGA00065,3.7,Truck,304,6,6,Y,F,5000,3.65,32.9,0.0300615,1.2493,467.69,0.0077576,18.9
Ford,Police Interceptor Utility,GGA00065,3.7,Truck,304,6,6,Y,F,5000,3.65,32.9,0.009116,0.496849,299.5592,0.013865,20.7
Ford,Police Interceptor Utility,GGA00065,3.7,Truck,304,6,6,Y,F,5000,3.65,32.9,0.0116058,0.591801,315.741,0.0295449,28
Ford,Police Interceptor Utility,GGA00065,3.7,Truck,304,6,6,Y,F,5000,3.65,32.9,0.0129075,0.579822,315.315,0.0270077,28.1
Ford,Police Interceptor Utility,GGA00065,3.7,Truck,304,6,6,Y,F,5000,3.65,32.9,0.01317,0.781674,442.2651,0.005913,14
Ford,Police Interceptor Utility,GGA00065,3.7,Truck,304,6,6,Y,F,5000,3.65,32.9,0.0415354,2.25524,463.23,0.010028,19
Ford,T250 Transit Van MDPV,GTH1-3.5-J-690,3.5,Truck,315,6,6,Y,R,6000,3.31,28.4,0.0142639,0.0608441,359.8990235,0.014184,24.8
Ford,T250 Transit Van MDPV,GTH1-3.5-J-690,3.5,Truck,315,6,6,Y,R,6000,3.31,28.4,0.0280755,0.3158547,502.5901668,0.0157045,17.7
Ford,TRANSIT CONNECT VAN FFV,UEG50391,2.5,Truck,169,4,6,Y,F,3875,3.21,32.9,0.0045266,0.0373619,231.443,0.0047029,38.4
Ford,TRANSIT CONNECT VAN FFV,UEG50391,2.5,Truck,169,4,6,Y,F,3875,3.21,32.9,0.0161253,0.345976,353.661,0.0137473,25
Ford,TRANSIT CONNECT VAN FFV,UEG50391,2.5,Truck,169,4,6,Y,F,3875,3.21,32.9,0.0227725,0.412455,338.515,0.0031386,18.3
Ford,TRANSIT CONNECT VAN FFV,UEG50391,2.5,Truck,169,4,6,Y,F,3875,3.21,32.9,0.0036419,0.0529757,222.204,0.0049293,28
Ford,TRANSIT CONNECT VAN FFV,UEG50391,2.5,Truck,169,4,6,Y,F,3750,3.21,32.9,0.0197327,0.475093,347.507,0.0110806,25.5
Ford,TRANSIT CONNECT VAN FFV,UEG50391,2.5,Truck,169,4,6,Y,F,3750,3.21,32.9,0.0058263,0.0548042,229.427,0.0119298,38.8
Ford,TRANSIT CONNECT VAN FFV,UEG50391,2.5,Truck,169,4,6,Y,F,3750,3.21,32.9,0.0057102,0.0747477,218.75,0.0035978,28.4
Ford,TRANSIT CONNECT VAN FFV,UEG50391,2.5,Truck,169,4,6,Y,F,3750,3.21,32.9,0.0250569,0.419635,328.896,0.002121,18.9
Ford,TRANSIT CONNECT WAGON LWB FFV,UEG50389,2.5,Truck,169,4,6,Y,F,4250,3.21,32.7,0.0033504,0.0580366,225.956,0.0064412,27.5
Ford,TRANSIT CONNECT WAGON LWB FFV,UEG50389,2.5,Truck,169,4,6,Y,F,4250,3.21,32.7,0.0016827,0.0302768,236.131,0.0088932,37.6
Ford,TRANSIT CONNECT WAGON LWB FFV,UEG50389,2.5,Truck,169,4,6,Y,F,4250,3.21,32.7,0.0232106,0.490961,352.295,0.0033478,17.6
Ford,TRANSIT CONNECT WAGON LWB FFV,UEG50389,2.5,Truck,169,4,6,Y,F,4250,3.21,32.7,0.0167499,0.414235,371.203,0.0147108,23.9
Ford,TRANSIT T150 WAGON FFV,GTH1-3.7-J-677,3.7,Truck,275,6,6,Y,R,6000,4.1,35.1,0.001992,0.078845,355.7223,0.004847,17.5
Ford,TRANSIT T150 WAGON FFV,GTH1-3.7-J-677,3.7,Truck,275,6,6,Y,R,6000,4.1,35.1,0.0102756,0.376761,374.121,0.0031723,23.7
Ford,TRANSIT T150 WAGON FFV,GTH1-3.7-J-677,3.7,Truck,275,6,6,Y,R,6000,4.1,35.1,0.0355013,1.01963,500.47,0.0037416,17.7
Ford,TRANSIT T150 WAGON FFV,GTH1-3.7-J-677,3.7,Truck,275,6,6,Y,R,6000,4.1,35.1,0.032566,0.831983,490.7579,0.003386,12.6
Lincoln,Continental,H5600020,2.7,Car,325,6,6,Y,F,4750,2.77,25.5,0.003456,0.0326011,230.146,0.0037291,38.7
Lincoln,Continental,H5600020,2.7,Car,325,6,6,Y,F,4750,2.77,25.5,0.0204435,0.3732,399.761,0.0136191,22.2
Lincoln,Continental,H5600072,3.7,Car,305,6,6,Y,A,4750,3.39,31.2,0.0278032,0.479814,433.754,0.0043686,20.5
Lincoln,Continental,H5600072,3.7,Car,305,6,6,Y,A,4750,3.39,31.2,0.0036321,0.0078383,262.451,0.0656446,34
Lincoln,Continental,H5600073,2.7,Car,325,6,6,Y,F,5000,3.16,29.4,0.0229827,0.644553,421.807,0.0145664,21
Lincoln,Continental,H5600073,2.7,Car,325,6,6,Y,F,5000,3.16,29.4,0.0088901,0.0474962,253.063,0.005154,35.2
Lincoln,Continental,H5600077,3,Car,393,6,6,Y,F,5000,3.39,31.5,0.0152562,0.314565,438.049,0.020556,20.3
Lincoln,Continental,H5600077,3,Car,393,6,6,Y,F,5000,3.39,31.5,0.0173142,0.119554,259.868,0.0039581,34.2
Lincoln,Continental,H5600078,3.7,Car,305,6,6,Y,F,4750,3.16,29.1,0.0396171,0.70643,416.058,0.0043475,21.3
Lincoln,Continental,H5600078,3.7,Car,305,6,6,Y,F,4750,3.16,29.1,0.0030028,0.0146765,244.262,0.0041836,36.5
Lincoln,Continental,H5600080,2.7,Car,325,6,6,Y,F,5000,3.16,29.1,0.016757,0.1570382,428.0864133,0.0172748,20.8
Lincoln,Continental,H5600080,2.7,Car,325,6,6,Y,F,5000,3.16,29.1,0.0198663,0.2946879,255.3852833,0.0142949,34.8
Lincoln,Continental,HPL1-3.0-J-837,3,Car,393,6,6,Y,F,5000,3.39,31.5,0.0154055,0.420911,456.003,0.0157904,19.5
Lincoln,Continental,HPL1-3.0-J-837,3,Car,393,6,6,Y,F,5000,3.39,31.5,0.0025544,0.0546162,275.365,0.000297,32.4
Lincoln,Continental,HPL1-3.7-J-838,3.7,Car,305,6,6,Y,A,4750,3.39,31.5,0.0456826,0.9981,443.608,0.0048386,20
Lincoln,Continental,HPL1-3.7-J-838,3.7,Car,305,6,6,Y,A,4750,3.39,31.5,0.0095176,0.137298,277.56,0.0039488,32
Lincoln,MKC,HUL00015,2,Truck,245,4,6,Y,F,4250,3.51,33.4,0.0403745,0.774237,368.445,0.0051388,24.1
Lincoln,MKC,HUL00015,2,Truck,245,4,6,Y,F,4250,3.51,33.4,0.0272348,0.531061,248.635,0.0048265,35.6
Lincoln,MKC,HUL00031,2.3,Truck,275,4,6,Y,F,4250,3.51,33.4,0.016223,0.257228,396.755,0.0124066,22.4
Lincoln,MKC,HUL00031,2.3,Truck,275,4,6,Y,F,4250,3.51,33.4,0.0043202,0.0357445,255.773,0.0024462,34.8
Lincoln,MKC,HUL00039,2,Truck,245,4,6,Y,F,4250,3.51,32.9,0.0334631,0.447434,250.462,0.0042887,35.5
Lincoln,MKC,HUL00039,2,Truck,245,4,6,Y,F,4250,3.51,32.9,0.0209077,0.510843,365.667,0.0101928,24.3
Lincoln,MKT,DP43-3.7-J-319,3.7,Car,270,6,6,Y,A,5250,3.16,28,0.025064,0.577652,426.488,0.0262214,20.8
Lincoln,MKT,DP43-3.7-J-319,3.7,Car,270,6,6,Y,A,5250,3.16,28,0.0153109,0.350258,275.365,0.0267567,32.3
Lincoln,MKT,DP43-3.7-J-319,3.7,Car,270,6,6,Y,A,5250,3.16,28,0.0428509,1.13894,426.415,0.0290868,20.8
Lincoln,MKT,DP43-3.7-J-319,3.7,Car,270,6,6,Y,A,5250,3.16,28,0.0159822,0.352829,275.315,0.0319128,32.3
Lincoln,MKX AWD,GBL20084,3.7,Truck,303,6,6,Y,A,4750,3.65,31.7,0.0296605,0.746947,432.753,0.0051489,20.4
